CODIGO;CODIGO BARRAS;REFERENCIA;DESCRIÇÃO;COD.FABRICANTE;FABRICANTE;UNIDADE;QUANTIDADE;QUANTIDADE-BLOQ;CST/CSOSN;VL-UNIT;VL-TOTAL;NCM;COD.GRUPO;DES.GRUPO;COD.SUBGRUPO;DES.SUBGRUPO;COD.MEDIDA;DES.MEDIDA;QUANT. COMPRA;QUANT. COMPRA MES;TIPO DE PRODUTO
   379.8 ;               ;                    ;DOCE DE LEITE 4 KG                                 ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;        130,00;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   325.1 ;               ;                    ;DORELLA 14 KG                                      ;     1 ;CREMOSO              ;UN  ;          0,000;          2,000;202;        720,00;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   334.3 ;               ;                    ;DORELLA 4 KG                                       ;     1 ;CREMOSO              ;UN  ;          0,000;          1,000;202;        215,00;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   324.4 ;               ;                    ;EMBALAGEM PEROLADA P/ BOLO                         ;     1 ;CREMOSO              ;FD  ;          0,000;          1,000;202;        120,90;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   372.3 ;               ;                    ;FARDO COPO 120 ML                                  ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;          8,30;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   373.1 ;               ;                    ;FARDO COPO 250 ML                                  ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         12,00;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   374.9 ;               ;                    ;FARDO COPO 400 ML                                  ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         13,00;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   375.6 ;               ;                    ;FARDO COPO 500 ML                                  ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         16,60;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   369.9 ;               ;                    ;FARDO COPO PERSONALIZADO 100 ML                    ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         22,00;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   370.7 ;               ;                    ;FARDO COPO PERSONALIZADO 150 ML                    ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         24,50;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   371.5 ;               ;                    ;FARDO COPO PERSONALIZADO 180 ML                    ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         29,50;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   384.8 ;               ;                    ;FARDO ISOPOR 1 LITRO C/ TAMPAS                     ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         57,00;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   385.5 ;               ;                    ;FARDO ISOPOR 1,5 LITROS C/ TAMPA                   ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         60,00;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   386.3 ;               ;                    ;FARDO ISOPOR 2 LITROS 40 UNIDADES                  ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;        169,00;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   378.0 ;               ;                    ;FARDO ISOPOR CF052 400 UNIDADES                    ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         59,90;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   391.3 ;               ;                    ;FARDO POTE 1 LITRO PLÁSTICO 25 UNIDADES            ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         32,00;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   393.9 ;               ;                    ;FARDO POTE 140 ML                                  ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;          7,50;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   392.1 ;               ;                    ;FARDO POTE 2 LITROS PLÁSTICO 15 UNIDADES           ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         31,20;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   394.7 ;               ;                    ;FARDO POTE 500 ML                                  ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         23,40;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   395.4 ;               ;                    ;FARDO POTE 750 ML                                  ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         23,00;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   400.2 ;               ;                    ;FARDO SACOLA 3 KG                                  ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         62,50;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   331.9 ;               ;                    ;ISOPOR 2L                                          ;     1 ;CREMOSO              ;FD  ;          0,000;          1,000;202;        169,00;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   357.4 ;               ;                    ;LATA CEREJA C/ CABO                                ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;        188,50;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   356.6 ;               ;                    ;LATA CEREJA PICADA                                 ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;        140,00;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   328.5 ;               ;                    ;LATA CEREJA S/ CABO                                ;     1 ;CREMOSO              ;UN  ;          0,000;          1,000;202;        132,60;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   327.7 ;               ;                    ;LEITE EM PÓ KG                                     ;     1 ;CREMOSO              ;KG  ;         -1,000;          4,000;202;         44,00;        -44,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   329.3 ;               ;                    ;MALTOVO 4 KG                                       ;     1 ;CREMOSO              ;UN  ;          0,000;          1,000;202;        268,00;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   387.1 ;               ;                    ;MARSHMALLOW 4 KG                                   ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         93,60;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   147.9 ;               ;                    ;MINI SUNDAE CHOCOLATE                              ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;          3,30;          0,00;21050010   ;     7 ;MINI SUNDAE                              ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   148.7 ;               ;                    ;MINI SUNDAE LEITE CONDENSADO                       ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;          3,30;          0,00;21050010   ;     7 ;MINI SUNDAE                              ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   149.5 ;               ;                    ;MINI SUNDAE MORANGO                                ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;          3,30;          0,00;21050010   ;     7 ;MINI SUNDAE                              ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   359.0 ;               ;                    ;PACOTE CHOCO BALL 500 G                            ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         25,00;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   366.5 ;               ;                    ;PACOTE COLHER                                      ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         62,50;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   367.3 ;               ;                    ;PACOTE COLHER REFORÇADA                            ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;        104,00;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   368.1 ;               ;                    ;PACOTE CONFETE 500 G                               ;     1 ;CREMOSO              ;UN  ;         -2,000;          0,000;202;         19,50;        -39,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   380.6 ;               ;                    ;PACOTE FAROFA MARVI 1 KG                           ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         40,00;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   381.4 ;               ;                    ;PACOTE GRANOLA 1 KG                                ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         40,00;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   383.0 ;               ;                    ;PACOTE GRANULADO 500 G                             ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         32,50;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   382.2 ;               ;                    ;PACOTE GRANULADO COLORIDO 500 G                    ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         19,50;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   388.9 ;               ;                    ;PACOTE OVOMALTINE                                  ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         39,00;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   397.0 ;               ;                    ;PACOTE POWER BALL 500 G                            ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         25,35;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   399.6 ;               ;                    ;PACOTE XERÉM                                       ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         17,55;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   150.3 ;               ;                    ;PALETA AÇAÍ COM LEITE CONDENSADO                   ;     1 ;CREMOSO              ;CX  ;          0,000;          0,000;202;         87,00;          0,00;21050010   ;     8 ;PALETA                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   151.1 ;               ;                    ;PALETA CHOCOLATE TRUFADO                           ;     1 ;CREMOSO              ;CX  ;         -1,000;          1,000;202;         87,00;        -87,00;21050010   ;     8 ;PALETA                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   152.9 ;               ;                    ;PALETA MARACUJÁ COM LEITE CONDENSADO               ;     1 ;CREMOSO              ;CX  ;          0,000;          1,000;202;         87,00;          0,00;21050010   ;     8 ;PALETA                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   153.7 ;               ;                    ;PALETA MORANGO COM LEITE CONDENSADO                ;     1 ;CREMOSO              ;CX  ;         -1,000;          0,000;202;         87,00;        -87,00;21050010   ;     8 ;PALETA                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   154.5 ;               ;                    ;PALETA MORANGO COM NUTELLA                         ;     1 ;CREMOSO              ;CX  ;          0,000;          0,000;202;         87,00;          0,00;21050010   ;     8 ;PALETA                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   155.2 ;               ;                    ;PALETA NINHO COM NUTELLA                           ;     1 ;CREMOSO              ;CX  ;          0,000;          2,000;202;         87,00;          0,00;21050010   ;     8 ;PALETA                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   156.0 ;               ;                    ;PALETA NINHO TRUFADO                               ;     1 ;CREMOSO              ;CX  ;          0,000;          0,000;202;         87,00;          0,00;21050010   ;     8 ;PALETA                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   157.8 ;               ;                    ;PALETA OREO                                        ;     1 ;CREMOSO              ;CX  ;          0,000;          0,000;202;         87,00;          0,00;21050010   ;     8 ;PALETA                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   158.6 ;               ;                    ;PALETA OVOMALTINE                                  ;     1 ;CREMOSO              ;CX  ;          0,000;          1,000;202;         87,00;          0,00;21050010   ;     8 ;PALETA                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   159.4 ;               ;                    ;PALETA PÃO DE MEL                                  ;     1 ;CREMOSO              ;CX  ;          0,000;          0,000;202;         87,00;          0,00;21050010   ;     8 ;PALETA                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   345.9 ;               ;                    ;PETIT                                              ;     1 ;CREMOSO              ;UN  ;        -15,000;         13,000;202;          9,00;       -135,00;           ;    18 ;DOCES                                    ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   160.2 ;               ;                    ;PICOLE ABACATE                                     ;     1 ;CREMOSO              ;CX  ;          0,000;          1,000;202;         68,60;          0,00;21050090   ;     9 ;PICOLE                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   161.0 ;               ;                    ;PICOLE ABACAXI                                     ;     1 ;CREMOSO              ;CX  ;          0,000;          2,000;202;         68,60;          0,00;21050090   ;     9 ;PICOLE                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   162.8 ;               ;                    ;PICOLE ABACAXI CREMOSO                             ;     1 ;CREMOSO              ;CX  ;          0,000;          0,000;202;         68,60;          0,00;21050090   ;     9 ;PICOLE                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   164.4 ;               ;                    ;PICOLE ACEROLA                                     ;     1 ;CREMOSO              ;CX  ;          0,000;          1,000;202;         68,60;          0,00;21050090   ;     9 ;PICOLE                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   165.1 ;               ;                    ;PICOLE AMENDOIM                                    ;     1 ;CREMOSO              ;CX  ;         -1,000;          1,000;202;         68,60;        -68,60;21050090   ;     9 ;PICOLE                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   163.6 ;               ;                    ;PICOLE AÇAÍ                                        ;     1 ;CREMOSO              ;CX  ;         -1,000;          2,000;202;         68,60;        -68,60;21050090   ;     9 ;PICOLE                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   166.9 ;               ;                    ;PICOLE BANANA                                      ;     1 ;CREMOSO              ;CX  ;          0,000;          0,000;202;         68,60;          0,00;21050090   ;     9 ;PICOLE                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   167.7 ;               ;                    ;PICOLE BEIJINHO                                    ;     1 ;CREMOSO              ;CX  ;          0,000;          2,000;202;         68,60;          0,00;21050090   ;     9 ;PICOLE                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   168.5 ;               ;                    ;PICOLE BLUE ICE                                    ;     1 ;CREMOSO              ;CX  ;          0,000;          2,000;202;         68,60;          0,00;21050090   ;     9 ;PICOLE                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   169.3 ;               ;                    ;PICOLE CAIPIRINHA                                  ;     1 ;CREMOSO              ;CX  ;          0,000;          0,000;202;         25,20;          0,00;21050090   ;     9 ;PICOLE                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   171.9 ;               ;                    ;PICOLE CAJAMANGA                                   ;     1 ;CREMOSO              ;CX  ;          0,000;          3,000;202;         68,60;          0,00;21050090   ;     9 ;PICOLE                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   172.7 ;               ;                    ;PICOLE CAJU                                        ;     1 ;CREMOSO              ;CX  ;          0,000;          0,000;202;         68,60;          0,00;21050090   ;     9 ;PICOLE                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   170.1 ;               ;                    ;PICOLE CAJÁ                                        ;     1 ;CREMOSO              ;CX  ;          0,000;          0,000;202;         68,60;          0,00;21050090   ;     9 ;PICOLE                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   173.5 ;               ;                    ;PICOLE CHOCOLATE                                   ;     1 ;CREMOSO              ;CX  ;         -5,000;          5,000;202;         68,60;       -343,00;21050090   ;     9 ;PICOLE                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   174.3 ;               ;                    ;PICOLE COCO BRANCO                                 ;     1 ;CREMOSO              ;CX  ;         -4,000;          1,000;202;         68,60;       -274,40;21050090   ;     9 ;PICOLE                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   175.0 ;               ;                    ;PICOLE COCO QUEIMADO                               ;     1 ;CREMOSO              ;CX  ;         -1,000;          1,000;202;         68,60;        -68,60;21050090   ;     9 ;PICOLE                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   176.8 ;               ;                    ;PICOLE CREME HOLANDES                              ;     1 ;CREMOSO              ;CX  ;          0,000;          0,000;202;         68,60;          0,00;21050090   ;     9 ;PICOLE                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   177.6 ;               ;                    ;PICOLE CREMOTINE                                   ;     1 ;CREMOSO              ;CX  ;         -3,000;          1,000;202;         68,60;       -205,80;21050090   ;     9 ;PICOLE                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   208.9 ;               ;                    ;PICOLE DIET ABACAXI C/ HORTELÃ                     ;     1 ;CREMOSO              ;CX  ;          0,000;          1,000;202;         54,00;          0,00;21050090   ;     9 ;PICOLE                                   ;     5 ;DIET                                     ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   210.5 ;               ;                    ;PICOLE DIET AMENDOIM                               ;     1 ;CREMOSO              ;CX  ;         -1,000;          1,000;202;         54,00;        -54,00;21050090   ;     9 ;PICOLE                                   ;     5 ;DIET                                     ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   211.3 ;               ;                    ;PICOLE DIET CAFÉ                                   ;     1 ;CREMOSO              ;CX  ;         -1,000;          0,000;202;         54,00;        -54,00;21050090   ;     9 ;PICOLE                                   ;     5 ;DIET                                     ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   212.1 ;               ;                    ;PICOLE DIET CHOCOLATE                              ;     1 ;CREMOSO              ;CX  ;         -2,000;          0,000;202;         54,00;       -108,00;21050090   ;     9 ;PICOLE                                   ;     5 ;DIET                                     ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   213.9 ;               ;                    ;PICOLE DIET COCO BRANCO                            ;     1 ;CREMOSO              ;CX  ;          0,000;          2,000;202;         54,00;          0,00;21050090   ;     9 ;PICOLE                                   ;     5 ;DIET                                     ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   214.7 ;               ;                    ;PICOLE DIET COCO QUEIMADO                          ;     1 ;CREMOSO              ;CX  ;          0,000;          0,000;202;         54,00;          0,00;21050090   ;     9 ;PICOLE                                   ;     5 ;DIET                                     ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   215.4 ;               ;                    ;PICOLE DIET DETOX                                  ;     1 ;CREMOSO              ;CX  ;          0,000;          0,000;202;         54,00;          0,00;21050090   ;     9 ;PICOLE                                   ;     5 ;DIET                                     ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   216.2 ;               ;                    ;PICOLE DIET LARANJA COM FRUTAS                     ;     1 ;CREMOSO              ;CX  ;          0,000;          2,000;202;         54,00;          0,00;21050090   ;     9 ;PICOLE                                   ;     5 ;DIET                                     ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   217.0 ;               ;                    ;PICOLE DIET LEITINHO                               ;     1 ;CREMOSO              ;CX  ;         -1,000;          1,000;202;         54,00;        -54,00;21050090   ;     9 ;PICOLE                                   ;     5 ;DIET                                     ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   218.8 ;               ;                    ;PICOLE DIET LIMÃO                                  ;     1 ;CREMOSO              ;CX  ;          0,000;          2,000;202;         54,00;          0,00;21050090   ;     9 ;PICOLE                                   ;     5 ;DIET                                     ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   219.6 ;               ;                    ;PICOLE DIET MARACUJÁ                               ;     1 ;CREMOSO              ;CX  ;          0,000;          0,000;202;         54,00;          0,00;21050090   ;     9 ;PICOLE                                   ;     5 ;DIET                                     ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   220.4 ;               ;                    ;PICOLE DIET MORANGO                                ;     1 ;CREMOSO              ;CX  ;          0,000;          0,000;202;         54,00;          0,00;21050090   ;     9 ;PICOLE                                   ;     5 ;DIET                                     ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   221.2 ;               ;                    ;PICOLE DIET MORANGO CREMOSO                        ;     1 ;CREMOSO              ;CX  ;         -1,000;          0,000;202;         54,00;        -54,00;21050090   ;     9 ;PICOLE                                   ;     5 ;DIET                                     ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   222.0 ;               ;                    ;PICOLE DIET PISTACHE                               ;     1 ;CREMOSO              ;CX  ;         -3,000;          0,000;202;         54,00;       -162,00;21050090   ;     9 ;PICOLE                                   ;     5 ;DIET                                     ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   209.7 ;               ;                    ;PICOLE DIET ÁGUA DE COCO COM FRUTAS                ;     1 ;CREMOSO              ;CX  ;         -1,000;          0,000;202;         54,00;        -54,00;21050090   ;     9 ;PICOLE                                   ;     5 ;DIET                                     ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   223.8 ;               ;                    ;PICOLE ESPECIAL CREMOSÍSSIMO AMORA TRUFADA         ;     1 ;CREMOSO              ;CX  ;          0,000;          0,000;202;         54,00;          0,00;21050090   ;     9 ;PICOLE                                   ;     6 ;ESPECIAL CREMOSISSIM                     ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   224.6 ;               ;                    ;PICOLE ESPECIAL CREMOSÍSSIMO CAFÉ TRUFADO          ;     1 ;CREMOSO              ;CX  ;          0,000;          0,000;202;         54,00;          0,00;21050090   ;     9 ;PICOLE                                   ;     6 ;ESPECIAL CREMOSISSIM                     ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   225.3 ;               ;                    ;PICOLE ESPECIAL CREMOSÍSSIMO CREMOTELLA            ;     1 ;CREMOSO              ;CX  ;         -4,000;          0,000;202;         54,00;       -216,00;21050090   ;     9 ;PICOLE                                   ;     6 ;ESPECIAL CREMOSISSIM                     ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   226.1 ;               ;                    ;PICOLE ESPECIAL CREMOSÍSSIMO MERENGATO             ;     1 ;CREMOSO              ;CX  ;          0,000;          1,000;202;         54,00;          0,00;21050090   ;     9 ;PICOLE                                   ;     6 ;ESPECIAL CREMOSISSIM                     ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
